RxCUI,TTY,Name,Branded Name,Dose Form,USP Category,USP Class,USP Pharmacotherapeutic Group
861752,SBD,GLYBURIDE 2.5 MG / METFORMIN HYDROCHLORIDE 500 MG ORAL TABLET [GLUCOVANCE],GLUCOVANCE,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861753,SCD,GLYBURIDE 5 MG / METFORMIN HYDROCHLORIDE 500 MG ORAL TABLET,,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861757,SBD,GLYBURIDE 5 MG / METFORMIN HYDROCHLORIDE 500 MG ORAL TABLET [GLUCOVANCE],GLUCOVANCE,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
311048,SCD,"INSULIN HUMAN, ISOPHANE 70 UNT/ML / REGULAR INSULIN, HUMAN 30 UNT/ML INJECTABLE SUSPENSION",,INJECTABLE SUSPENSION,Blood Glucose Regulators,Blood Glucose Regulator Combination,
752388,SBD,"INSULIN LISPRO 25 UNT/ML / INSULIN, PROTAMINE LISPRO, HUMAN 75 UNT/ML INJECTABLE SUSPENSION [HUMALOG MIX]",HUMALOG MIX,INJECTABLE SUSPENSION,Blood Glucose Regulators,Blood Glucose Regulator Combination,
731281,SBD,"INSULIN LISPRO 50 UNT/ML / INSULIN, PROTAMINE LISPRO, HUMAN 50 UNT/ML INJECTABLE SUSPENSION [HUMALOG MIX]",HUMALOG MIX,INJECTABLE SUSPENSION,Blood Glucose Regulators,Blood Glucose Regulator Combination,
977842,SBD,"INSULIN, ASPART PROTAMINE, HUMAN 70 UNT/ML / INSULIN, ASPART, HUMAN 30 UNT/ML INJECTABLE SUSPENSION [NOVOLOG MIX]",NOVOLOG MIX,INJECTABLE SUSPENSION,Blood Glucose Regulators,Blood Glucose Regulator Combination,
1243026,SBD,LINAGLIPTIN 2.5 MG / METFORMIN HYDROCHLORIDE 1000 MG ORAL TABLET [JENTADUETO],JENTADUETO,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
1243033,SBD,LINAGLIPTIN 2.5 MG / METFORMIN HYDROCHLORIDE 500 MG ORAL TABLET [JENTADUETO],JENTADUETO,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
1243040,SBD,LINAGLIPTIN 2.5 MG / METFORMIN HYDROCHLORIDE 850 MG ORAL TABLET [JENTADUETO],JENTADUETO,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861771,SBD,METFORMIN HYDROCHLORIDE 1000 MG / SITAGLIPTIN 50 MG ORAL TABLET [JANUMET],JANUMET,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861783,SCD,METFORMIN HYDROCHLORIDE 500 MG / PIOGLITAZONE 15 MG ORAL TABLET,,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861785,SBD,METFORMIN HYDROCHLORIDE 500 MG / PIOGLITAZONE 15 MG ORAL TABLET [ACTOPLUS MET],ACTOPLUS MET,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861787,SCD,METFORMIN HYDROCHLORIDE 500 MG / REPAGLINIDE 1 MG ORAL TABLET,,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861789,SBD,METFORMIN HYDROCHLORIDE 500 MG / REPAGLINIDE 1 MG ORAL TABLET [PRANDIMET],PRANDIMET,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861790,SCD,METFORMIN HYDROCHLORIDE 500 MG / REPAGLINIDE 2 MG ORAL TABLET,,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861792,SBD,METFORMIN HYDROCHLORIDE 500 MG / REPAGLINIDE 2 MG ORAL TABLET [PRANDIMET],PRANDIMET,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861821,SBD,METFORMIN HYDROCHLORIDE 500 MG / SITAGLIPTIN 50 MG ORAL TABLET [JANUMET],JANUMET,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861822,SCD,METFORMIN HYDROCHLORIDE 850 MG / PIOGLITAZONE 15 MG ORAL TABLET,,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
861824,SBD,METFORMIN HYDROCHLORIDE 850 MG / PIOGLITAZONE 15 MG ORAL TABLET [ACTOPLUS MET],ACTOPLUS MET,ORAL TABLET,Blood Glucose Regulators,Blood Glucose Regulator Combination,
207634,SBD,DIAZOXIDE 50 MG/ML ORAL SUSPENSION [PROGLYCEM],PROGLYCEM,ORAL SUSPENSION,Blood Glucose Regulators,Glycemic Agents,
310497,SCD,GLUCAGON (RDNA) 1 MG INJECTION,,INJECTION,Blood Glucose Regulators,Glycemic Agents,
153095,SBD,GLUCAGON (RDNA) 1 MG INJECTION [GLUCAGEN],GLUCAGEN,INJECTION,Blood Glucose Regulators,Glycemic Agents,
1656706,BPCK,"{30 (REGULAR INSULIN, HUMAN 12 UNT INHALANT POWDER [AFREZZA]) / 60 (REGULAR INSULIN, HUMAN 8 UNT INHALANT POWDER [AFREZZA]) } PACK [AFREZZA 90 - 60 (8 UNT), 30 (12 UNT)]",AFREZZA,PACK,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
1656705,GPCK,"{30 (REGULAR INSULIN, HUMAN 12 UNT INHALANT POWDER) / 60 (REGULAR INSULIN, HUMAN 8 UNT INHALANT POWDER) } PACK",,PACK,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
1544571,BPCK,"{30 (REGULAR INSULIN, HUMAN 4 UNT INHALANT POWDER [AFREZZA]) / 60 (REGULAR INSULIN, HUMAN 8 UNT INHALANT POWDER [AFREZZA]) } PACK [AFREZZA 90 - 30 (4 UNT), 60 (8 UNT)]",AFREZZA,PACK,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
1926332,SBD,0.5 UNT DOSES 3 ML INSULIN LISPRO 100 UNT/ML PEN INJECTOR [HUMALOG],HUMALOG,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
1926332,SBD,0.5 UNT DOSES 3 ML INSULIN LISPRO 100 UNT/ML PEN INJECTOR [HUMALOG],HUMALOG,PEN INJECTOR,Blood Glucose Regulators,Insulins,
1604544,SBD,1.5 ML INSULIN GLARGINE 300 UNT/ML PEN INJECTOR [TOUJEO],TOUJEO,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Long-acting"
1670016,SBD,3 ML INSULIN DEGLUDEC 100 UNT/ML PEN INJECTOR [TRESIBA],TRESIBA,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Long-acting"
1670023,SBD,3 ML INSULIN DEGLUDEC 200 UNT/ML PEN INJECTOR [TRESIBA],TRESIBA,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Long-acting"
847241,SBD,3 ML INSULIN DETEMIR 100 UNT/ML PEN INJECTOR [LEVEMIR],LEVEMIR,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Long-acting"
1736863,SBD,3 ML INSULIN GLARGINE 100 UNT/ML PEN INJECTOR [BASAGLAR],BASAGLAR,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Long-acting"
847232,SBD,3 ML INSULIN GLARGINE 100 UNT/ML PEN INJECTOR [LANTUS],LANTUS,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Long-acting"
1654862,SCD,"3 ML INSULIN HUMAN, ISOPHANE 100 UNT/ML PEN INJECTOR",,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Intermediate-acting"
1652646,SBD,3 ML INSULIN LISPRO 100 UNT/ML CARTRIDGE [HUMALOG],HUMALOG,CARTRIDGE,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
1652646,SBD,3 ML INSULIN LISPRO 100 UNT/ML CARTRIDGE [HUMALOG],HUMALOG,CARTRIDGE,Blood Glucose Regulators,Insulins,
1992171,SBD,3 ML INSULIN LISPRO 100 UNT/ML PEN INJECTOR [ADMELOG],ADMELOG,PEN INJECTOR,Blood Glucose Regulators,Insulins,
1652640,SBD,3 ML INSULIN LISPRO 100 UNT/ML PEN INJECTOR [HUMALOG],HUMALOG,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
1652640,SBD,3 ML INSULIN LISPRO 100 UNT/ML PEN INJECTOR [HUMALOG],HUMALOG,PEN INJECTOR,Blood Glucose Regulators,Insulins,
1652242,SBD,3 ML INSULIN LISPRO 200 UNT/ML PEN INJECTOR [HUMALOG],HUMALOG,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
1652242,SBD,3 ML INSULIN LISPRO 200 UNT/ML PEN INJECTOR [HUMALOG],HUMALOG,PEN INJECTOR,Blood Glucose Regulators,Insulins,
1653198,SBD,"3 ML INSULIN, ASPART, HUMAN 100 UNT/ML CARTRIDGE [NOVOLOG]",NOVOLOG,CARTRIDGE,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
1653204,SBD,"3 ML INSULIN, ASPART, HUMAN 100 UNT/ML PEN INJECTOR [NOVOLOG]",NOVOLOG,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
847261,SBD,"3 ML INSULIN, GLULISINE, HUMAN 100 UNT/ML PEN INJECTOR [APIDRA]",APIDRA,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
1731317,SBD,"3 ML REGULAR INSULIN, HUMAN 500 UNT/ML PEN INJECTOR [HUMULIN R]",HUMULIN R,PEN INJECTOR,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
616238,SBD,INSULIN DETEMIR 100 UNT/ML INJECTABLE SOLUTION [LEVEMIR],LEVEMIR,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,"Insulin, Long-acting"
285018,SBD,INSULIN GLARGINE 100 UNT/ML INJECTABLE SOLUTION [LANTUS],LANTUS,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,"Insulin, Long-acting"
311028,SCD,"INSULIN HUMAN, ISOPHANE 100 UNT/ML INJECTABLE SUSPENSION",,INJECTABLE SUSPENSION,Blood Glucose Regulators,Insulins,"Insulin, Intermediate-acting"
311048,SCD,"INSULIN HUMAN, ISOPHANE 70 UNT/ML / REGULAR INSULIN, HUMAN 30 UNT/ML INJECTABLE SUSPENSION",,INJECTABLE SUSPENSION,Blood Glucose Regulators,Insulins,
1992169,SBD,INSULIN LISPRO 100 UNT/ML INJECTABLE SOLUTION [ADMELOG],ADMELOG,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,
865098,SBD,INSULIN LISPRO 100 UNT/ML INJECTABLE SOLUTION [HUMALOG],HUMALOG,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
865098,SBD,INSULIN LISPRO 100 UNT/ML INJECTABLE SOLUTION [HUMALOG],HUMALOG,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,
351926,SBD,"INSULIN, ASPART, HUMAN 100 UNT/ML INJECTABLE SOLUTION [NOVOLOG]",NOVOLOG,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
803194,SBD,"INSULIN, GLULISINE, HUMAN 100 UNT/ML INJECTABLE SOLUTION [APIDRA]",APIDRA,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,"Insulin, Rapid-acting"
311034,SCD,"REGULAR INSULIN, HUMAN 100 UNT/ML INJECTABLE SOLUTION",,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
1654912,SBD,"REGULAR INSULIN, HUMAN 12 UNT INHALANT POWDER [AFREZZA]",AFREZZA,INHALANT POWDER,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
1543207,SBD,"REGULAR INSULIN, HUMAN 4 UNT INHALANT POWDER [AFREZZA]",AFREZZA,INHALANT POWDER,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
351859,SBD,"REGULAR INSULIN, HUMAN 500 UNT/ML INJECTABLE SOLUTION [HUMULIN R]",HUMULIN R,INJECTABLE SOLUTION,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
1544490,SBD,"REGULAR INSULIN, HUMAN 8 UNT INHALANT POWDER [AFREZZA]",AFREZZA,INHALANT POWDER,Blood Glucose Regulators,Insulins,"Insulin, Short-acting"
1549683,BPCK,{42 (RIVAROXABAN 15 MG ORAL TABLET [XARELTO]) / 9 (RIVAROXABAN 20 MG ORAL TABLET [XARELTO]) } PACK [XARELTO KIT],XARELTO,PACK,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1549682,GPCK,{42 (RIVAROXABAN 15 MG ORAL TABLET) / 9 (RIVAROXABAN 20 MG ORAL TABLET) } PACK,,PACK,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1992428,BPCK,{74 (APIXABAN 5 MG ORAL TABLET [ELIQUIS]) } PACK [ELIQUIS 30-DAY STARTER PACK],ELIQUIS,PACK,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1992427,GPCK,{74 (APIXABAN 5 MG ORAL TABLET) } PACK,,PACK,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978727,SBD,0.2 ML DALTEPARIN SODIUM 12500 UNT/ML PREFILLED SYRINGE [FRAGMIN],FRAGMIN,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978735,SBD,0.2 ML DALTEPARIN SODIUM 25000 UNT/ML PREFILLED SYRINGE [FRAGMIN],FRAGMIN,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978737,SBD,0.3 ML DALTEPARIN SODIUM 25000 UNT/ML PREFILLED SYRINGE [FRAGMIN],FRAGMIN,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854228,SCD,0.3 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854232,SBD,0.3 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE [LOVENOX],LOVENOX,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978739,SBD,0.4 ML DALTEPARIN SODIUM 25000 UNT/ML PREFILLED SYRINGE [FRAGMIN],FRAGMIN,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854235,SCD,0.4 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854236,SBD,0.4 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE [LOVENOX],LOVENOX,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
861363,SCD,0.4 ML FONDAPARINUX SODIUM 12.5 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
861364,SBD,0.4 ML FONDAPARINUX SODIUM 12.5 MG/ML PREFILLED SYRINGE [ARIXTRA],ARIXTRA,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978741,SBD,0.5 ML DALTEPARIN SODIUM 25000 UNT/ML PREFILLED SYRINGE [FRAGMIN],FRAGMIN,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
861360,SCD,0.5 ML FONDAPARINUX SODIUM 5 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
861362,SBD,0.5 ML FONDAPARINUX SODIUM 5 MG/ML PREFILLED SYRINGE [ARIXTRA],ARIXTRA,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1361853,SCD,"0.5 ML HEPARIN SODIUM, PORCINE 10000 UNT/ML CARTRIDGE",,CARTRIDGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1658634,SCD,"0.5 ML HEPARIN SODIUM, PORCINE 10000 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978745,SBD,0.6 ML DALTEPARIN SODIUM 25000 UNT/ML PREFILLED SYRINGE [FRAGMIN],FRAGMIN,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854238,SCD,0.6 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854239,SBD,0.6 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE [LOVENOX],LOVENOX,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
861365,SCD,0.6 ML FONDAPARINUX SODIUM 12.5 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
861366,SBD,0.6 ML FONDAPARINUX SODIUM 12.5 MG/ML PREFILLED SYRINGE [ARIXTRA],ARIXTRA,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978747,SBD,0.72 ML DALTEPARIN SODIUM 25000 UNT/ML PREFILLED SYRINGE [FRAGMIN],FRAGMIN,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854241,SCD,0.8 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854242,SBD,0.8 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE [LOVENOX],LOVENOX,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854245,SCD,0.8 ML ENOXAPARIN SODIUM 150 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854247,SBD,0.8 ML ENOXAPARIN SODIUM 150 MG/ML PREFILLED SYRINGE [LOVENOX],LOVENOX,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
861356,SCD,0.8 ML FONDAPARINUX SODIUM 12.5 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
861358,SBD,0.8 ML FONDAPARINUX SODIUM 12.5 MG/ML PREFILLED SYRINGE [ARIXTRA],ARIXTRA,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978757,SBD,1 ML DALTEPARIN SODIUM 10000 UNT/ML PREFILLED SYRINGE [FRAGMIN],FRAGMIN,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854248,SCD,1 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854249,SBD,1 ML ENOXAPARIN SODIUM 100 MG/ML PREFILLED SYRINGE [LOVENOX],LOVENOX,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854252,SCD,1 ML ENOXAPARIN SODIUM 150 MG/ML PREFILLED SYRINGE,,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854253,SBD,1 ML ENOXAPARIN SODIUM 150 MG/ML PREFILLED SYRINGE [LOVENOX],LOVENOX,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1658659,SCD,"1 ML HEPARIN SODIUM, PORCINE 1000 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1658637,SCD,"1 ML HEPARIN SODIUM, PORCINE 10000 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1659260,SCD,"1 ML HEPARIN SODIUM, PORCINE 5000 UNT/ML CARTRIDGE",,CARTRIDGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1659263,SCD,"1 ML HEPARIN SODIUM, PORCINE 5000 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1798389,SCD,"1 ML HEPARIN SODIUM, PORCINE 5000 UNT/ML PREFILLED SYRINGE",,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1361577,SCD,"10 ML HEPARIN SODIUM, PORCINE 2500 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1658690,SCD,"1000 ML HEPARIN SODIUM, PORCINE 2 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1658647,SCD,"2 ML HEPARIN SODIUM, PORCINE 1000 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1659197,SCD,"250 ML HEPARIN SODIUM, PORCINE 50 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1362065,SCD,"3 ML HEPARIN SODIUM, PORCINE 2 UNT/ML PREFILLED SYRINGE",,PREFILLED SYRINGE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1361568,SCD,"5 ML HEPARIN SODIUM, PORCINE 2000 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1658692,SCD,"500 ML HEPARIN SODIUM, PORCINE 2 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1361607,SCD,"500 ML HEPARIN SODIUM, PORCINE 40 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1659195,SCD,"500 ML HEPARIN SODIUM, PORCINE 50 UNT/ML INJECTION",,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1364441,SBD,APIXABAN 2.5 MG ORAL TABLET [ELIQUIS],ELIQUIS,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1364447,SBD,APIXABAN 5 MG ORAL TABLET [ELIQUIS],ELIQUIS,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1927862,SBD,BETRIXABAN 40 MG ORAL CAPSULE [BEVYXXA],BEVYXXA,ORAL CAPSULE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1927866,SBD,BETRIXABAN 80 MG ORAL CAPSULE [BEVYXXA],BEVYXXA,ORAL CAPSULE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1723478,SBD,DABIGATRAN ETEXILATE 110 MG ORAL CAPSULE [PRADAXA],PRADAXA,ORAL CAPSULE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1037049,SBD,DABIGATRAN ETEXILATE 150 MG ORAL CAPSULE [PRADAXA],PRADAXA,ORAL CAPSULE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1037181,SBD,DABIGATRAN ETEXILATE 75 MG ORAL CAPSULE [PRADAXA],PRADAXA,ORAL CAPSULE,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978760,SBD,DALTEPARIN SODIUM 10000 UNT/ML INJECTABLE SOLUTION [FRAGMIN],FRAGMIN,INJECTABLE SOLUTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
978778,SBD,DALTEPARIN SODIUM 25000 UNT/ML INJECTABLE SOLUTION [FRAGMIN],FRAGMIN,INJECTABLE SOLUTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
402249,SBD,DESIRUDIN 15 MG INJECTION [IPRIVASK],IPRIVASK,INJECTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1599549,SBD,EDOXABAN 15 MG ORAL TABLET [SAVAYSA],SAVAYSA,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1599553,SBD,EDOXABAN 30 MG ORAL TABLET [SAVAYSA],SAVAYSA,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1599557,SBD,EDOXABAN 60 MG ORAL TABLET [SAVAYSA],SAVAYSA,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854255,SCD,ENOXAPARIN SODIUM 100 MG/ML INJECTABLE SOLUTION,,INJECTABLE SOLUTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
854256,SBD,ENOXAPARIN SODIUM 100 MG/ML INJECTABLE SOLUTION [LOVENOX],LOVENOX,INJECTABLE SOLUTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1361226,SCD,"HEPARIN SODIUM, PORCINE 1000 UNT/ML INJECTABLE SOLUTION",,INJECTABLE SOLUTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1362831,SCD,"HEPARIN SODIUM, PORCINE 10000 UNT/ML INJECTABLE SOLUTION",,INJECTABLE SOLUTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1361574,SCD,"HEPARIN SODIUM, PORCINE 20000 UNT/ML INJECTABLE SOLUTION",,INJECTABLE SOLUTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1361615,SCD,"HEPARIN SODIUM, PORCINE 5000 UNT/ML INJECTABLE SOLUTION",,INJECTABLE SOLUTION,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1114202,SBD,RIVAROXABAN 10 MG ORAL TABLET [XARELTO],XARELTO,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1232084,SBD,RIVAROXABAN 15 MG ORAL TABLET [XARELTO],XARELTO,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1232088,SBD,RIVAROXABAN 20 MG ORAL TABLET [XARELTO],XARELTO,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
1537045,SBD,VORAPAXAR 2.08 MG ORAL TABLET [ZONTIVITY],ZONTIVITY,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855288,SCD,WARFARIN SODIUM 1 MG ORAL TABLET,,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855290,SBD,WARFARIN SODIUM 1 MG ORAL TABLET [COUMADIN],COUMADIN,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855292,SBD,WARFARIN SODIUM 1 MG ORAL TABLET [JANTOVEN],JANTOVEN,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855296,SCD,WARFARIN SODIUM 10 MG ORAL TABLET,,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855298,SBD,WARFARIN SODIUM 10 MG ORAL TABLET [COUMADIN],COUMADIN,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855300,SBD,WARFARIN SODIUM 10 MG ORAL TABLET [JANTOVEN],JANTOVEN,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855302,SCD,WARFARIN SODIUM 2 MG ORAL TABLET,,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855304,SBD,WARFARIN SODIUM 2 MG ORAL TABLET [COUMADIN],COUMADIN,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855306,SBD,WARFARIN SODIUM 2 MG ORAL TABLET [JANTOVEN],JANTOVEN,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855312,SCD,WARFARIN SODIUM 2.5 MG ORAL TABLET,,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
855314,SBD,WARFARIN SODIUM 2.5 MG ORAL TABLET [COUMADIN],COUMADIN,ORAL TABLET,Blood Products/Modifiers/Volume Expanders,Anticoagulants,
